user_id,category_id,ads
12755,800,"[2314451, 2502215, 1261609, 2314451, 1705515, 2299341, 2748528, 1384050, 2760440, 2713273]"
12779,800,"[2722280, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
12790,800,"[1937527, 2512093, 1937527, 2007338, 1659041, 2626283, 1937527, 1659041, 2594815, 2626283]"
12791,800,"[2730756, 996258, 2766608, 2251295, 2788954, 2738275, 2495853, 1778294, 2096729, 2564885]"
12803,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
12809,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
12852,800,"[2828195, 2829709, 2828195, 2828195, 2652689, 708334, 2814436, 2806603, 2816630, 2816336]"
12864,800,"[246224, 1068490, 2847907, 2589193, 2426534, 2803759, 2426534, 1068490, 2589530, 2803759]"
12873,800,"[2629918, 1458676, 1074641, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
12879,800,"[2435156, 2303794, 2840580, 2840580, 2274076, 1828039, 2013397, 2474729, 2474729, 2829242]"
12898,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
12899,800,"[2598392, 2737066, 2621776, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
12906,800,"[2869036, 2195019, 2817036, 2725567, 2820838, 2654410, 2615576, 2002760, 757530, 2008037]"
12909,800,"[2412924, 2738194, 2867124, 2812656, 2789355, 2730374, 2700132, 2644699, 2631095, 2814436]"
12953,800,"[2105681, 2821696, 2566071, 2704287, 1755917, 2759017, 1637814, 2588955, 2605041, 2221812]"
12976,800,"[983783, 2814436, 2825587, 2765415, 2761183, 2701297, 1550862, 1550753, 2806603, 2816630]"
12980,800,"[2176247, 2330602, 2706027, 2532927, 2036437, 1993548, 1639113, 2814436, 2806603, 2816630]"
13002,800,"[2814436, 2031170, 2739908, 2649805, 2737601, 2816336, 2587910, 2802819, 2816630, 2806603]"
13031,800,"[2031170, 2814436, 2649805, 2739908, 2737601, 2816336, 2587910, 2816630, 2802819, 2806603]"
13038,800,"[2782096, 2782096, 2547530, 2735349, 2839495, 2836370, 2702744, 2836370, 2547530, 2051407]"
13058,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13065,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13069,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13072,800,"[2758996, 2449315, 1769675, 2630475, 2758996, 1887693, 2821178, 2641301, 2758996, 2449315]"
13088,800,"[2755379, 2861013, 2519096, 2755379, 2860914, 2519096, 2509336, 2869153, 2857978, 2869965]"
13108,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13111,800,"[2722918, 2839990, 2840277, 1999545, 2722918, 2735198, 2717222, 2710211, 2045147, 2814436]"
13124,800,"[1755917, 1653523, 1523859, 2255188, 1653523, 543050, 1755917, 2646755, 1523859, 2358517]"
13133,800,"[2817120, 2352544, 1733937, 2846292, 2851241, 1233108, 2756032, 1504715, 2758991, 2644730]"
13147,800,"[2568945, 2739908, 2568945, 2814436, 2731532, 2723393, 2318207, 2806603, 2816630, 2816336]"
13148,800,"[2467025, 1793680, 2406117, 1675752, 2568868, 1957759, 2211072, 2813318, 2104796, 1476867]"
13159,800,"[2717026, 2504462, 2266884, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13163,800,"[1920945, 2630016, 2638737, 2115799, 1920945, 1920945, 1920945, 2637755, 2760891, 2729764]"
13165,800,"[1943056, 2301601, 2707698, 2741792, 2502139, 2673224, 2146843, 2872854, 1923922, 1740250]"
13169,800,"[2598397, 2598397, 2772745, 1353637, 2476696, 2703336, 2703336, 20635, 1950111, 2201785]"
13179,800,"[2808655, 966143, 2208716, 2725926, 2814821, 2839495, 2806550, 2665870, 2038660, 2208716]"
13189,800,"[483079, 2827030, 2827059, 2739908, 2829015, 2482634, 2814436, 2806603, 2816630, 2816336]"
13209,800,"[2738275, 2738275, 2459180, 2738275, 2038603, 2605023, 2787188, 2696153, 2787188, 2734492]"
13211,800,"[2830482, 2457143, 2629188, 2836591, 2192225, 2142013, 2814436, 2806603, 2816630, 2816336]"
13219,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13225,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13234,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13243,800,"[2086534, 2556787, 2529052, 2556787, 2529052, 2386194, 2803642, 552577, 848752, 120288]"
13244,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13249,800,"[2743406, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
13263,800,"[2443373, 2579371, 2649980, 60988, 2222883, 2443373, 2443373, 1686843, 2649980, 2284899]"
13276,800,"[2855616, 2859259, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
13283,800,"[2692993, 2506284, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
13289,800,"[2751717, 2742740, 2744164, 2153219, 2795395, 2795320, 2740282, 2685549, 2671619, 887980]"
13291,800,"[2690854, 2775890, 2795803, 2796920, 2442936, 2621461, 1307070, 2796964, 2572728, 2508323]"
13298,800,"[2872239, 2194211, 2853653, 2792358, 2852959, 1463263, 2865395, 2547224, 2848650, 2852630]"
13313,800,"[1620120, 1620120, 1620120, 680801, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170]"
13342,800,"[2500201, 2650689, 2706008, 2650689, 2500201, 2209936, 2714261, 2706008, 1945615, 2714261]"
13355,800,"[1069646, 1069646, 1401176, 2731532, 2622255, 2144801, 2814436, 2806603, 2816630, 2816336]"
13366,800,"[1440779, 2516051, 1988050, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13367,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13369,800,"[2730090, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
13391,800,"[2031170, 2814436, 2739908, 2649805, 2816336, 2737601, 2587910, 2816630, 2802819, 2806603]"
13397,800,"[2671608, 2856400, 2193866, 1615858, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170]"
13399,800,"[2263399, 2606594, 2585774, 2760846, 2263399, 2826529, 2700285, 2606594, 2680437, 2760846]"
13411,800,"[2748537, 2748537, 2364243, 2255535, 2209858, 1672298, 2814436, 2806603, 2816630, 2816336]"
13414,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13416,800,"[2515550, 2192000, 2515550, 2128101, 2072310, 2692745, 2688375, 1871598, 2814436, 2806603]"
13434,800,"[1137610, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
13439,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13445,800,"[2203063, 1504993, 1187849, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13446,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13447,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13450,800,"[2111845, 2787190, 2504257, 2780301, 2765271, 2787579, 2726977, 694938, 2740211, 79631]"
13459,800,"[2193261, 1433926, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
13469,800,"[2533381, 1221632, 2228824, 2195019, 2133717, 2533381, 2133717, 2606129, 2800108, 2684869]"
13470,800,"[2864690, 2688319, 2026736, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13474,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13483,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13499,800,"[2857682, 2855965, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
13519,800,"[846243, 1301787, 833428, 846243, 2029700, 1301787, 1773169, 2538009, 2538009, 2538009]"
13534,800,"[2704813, 1596700, 651293, 2208716, 1293467, 2438624, 1950332, 1357452, 2702997, 2182048]"
13554,800,"[2166697, 2166697, 2169970, 2441666, 2603708, 2166697, 894215, 1192531, 2688779, 1192531]"
13561,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13600,800,"[2665642, 1135963, 2359575, 1306403, 2161295, 1560831, 2665642, 1560831, 2550204, 2161295]"
13607,800,"[2782304, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
13617,800,"[2031170, 2814436, 2649805, 2739908, 2816336, 2737601, 2816630, 2587910, 2802819, 2806603]"
13655,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13661,800,"[1448835, 830667, 2858689, 2786803, 2798294, 1668874, 1784926, 2760358, 1448835, 1448835]"
13674,800,"[1787369, 2435718, 2613625, 2497520, 714537, 2435718, 2550193, 1787369, 2276096, 2477228]"
13711,800,"[2761213, 2607943, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
13724,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13725,800,"[2386194, 1777431, 2051883, 2646953, 2747332, 2647397, 2646286, 2643015, 2636963, 2599132]"
13731,800,"[2414433, 2554848, 2609715, 2619576, 2852959, 2554848, 2619576, 2554848, 2619576, 2619576]"
13732,800,"[2031170, 2031170, 2671682, 2220242, 2860894, 2744462, 2812516, 2751129, 2771955, 2755183]"
13734,800,"[2725525, 2661739, 1642940, 2492133, 1642940, 2664130, 1642940, 2141361, 1300368, 2661739]"
13736,800,"[603886, 2679434, 2406773, 2409396, 1959896, 2135351, 2295352, 2406773, 995682, 603886]"
13741,800,"[2036526, 2673096, 2654924, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13742,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13758,800,"[204309, 2661073, 204309, 1960027, 2661073, 2206857, 2581028, 204309, 1960027, 2118256]"
13776,800,"[1299911, 2206323, 1984747, 2543954, 2669837, 2397910, 2115154, 2612095, 2810846, 2648361]"
13811,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13812,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13829,800,"[2767121, 2794695, 2816252, 2751916, 2608462, 2608462, 2770126, 2828691, 2538623, 2442808]"
13832,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13839,800,"[2520237, 2829656, 2651700, 2745986, 2359600, 2761621, 1227188, 2815681, 1079561, 1733201]"
13841,800,"[2850443, 2520350, 2777871, 2845899, 84344, 2735124, 2725926, 2208176, 2802108, 2815784]"
13842,800,"[663136, 2086516, 2785662, 2500618, 2456362, 1320422, 2814436, 2806603, 2816630, 2816336]"
13845,800,"[815616, 2048727, 2712129, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
13850,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13855,800,"[2846355, 2711520, 2808392, 604658, 2617516, 2846355, 2712367, 2697303, 2177374, 2017910]"
13871,800,"[2112208, 2112208, 2392537, 2592514, 2392537, 2689868, 2153660, 1879590, 2330768, 2585612]"
13873,800,"[2373690, 2578177, 1742049, 2757282, 2284769, 2587910, 2031170, 2758156, 2444738, 2300754]"
13874,800,"[1937835, 2459775, 2318638, 2844631, 2363604, 2844631, 2363604, 2843064, 2459775, 2747909]"
13892,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13901,800,"[2814436, 2031170, 2739908, 2649805, 2816336, 2737601, 2587910, 2802819, 2816630, 2806603]"
13911,800,"[2783967, 2783967, 2673910, 2783967, 2783967, 1242142, 2782958, 1564446, 2779702, 2803642]"
13917,800,"[2818742, 2538199, 2707021, 2860465, 2707021, 1755917, 1755917, 2538199, 2860465, 2367453]"
13942,800,"[2381791, 2701777, 2225220, 2376175, 136195, 2660462, 1744982, 2603681, 2396992, 2770003]"
13961,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13965,800,"[2739908, 2853728, 2864451, 2593957, 2590816, 2031170, 2565250, 2264204, 2645437, 2640164]"
13967,800,"[2758062, 2758062, 702524, 1504914, 2721706, 2740344, 2757925, 2740093, 2524190, 2317521]"
13980,800,"[2345884, 2345884, 2323035, 1565806, 2637497, 1432318, 1421606, 2554681, 1687403, 2149772]"
13985,800,"[2405955, 2673348, 2787313, 1736188, 2824853, 1002591, 2662289, 2027144, 2814436, 2806603]"
13986,800,"[1287152, 1456911, 2620649, 2620649, 1005469, 2845711, 1372406, 1005469, 1372406, 2820847]"
13987,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
13992,800,"[2814436, 2031170, 2739908, 2649805, 2816336, 2587910, 2737601, 2802819, 2816630, 2806603]"
14000,800,"[2609757, 2609757, 2734707, 2609757, 2734707, 1771407, 2678059, 1922360, 2678059, 2678059]"
14011,800,"[1125789, 2076392, 2868689, 2859238, 1599188, 2472580, 2153741, 2727705, 602300, 1576491]"
14014,800,"[2134130, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14026,800,"[1713779, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14032,800,"[2814436, 2031170, 2649805, 2739908, 2816336, 2737601, 2587910, 2802819, 2816630, 2806603]"
14052,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14075,800,"[2747909, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14081,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14136,800,"[1987297, 934894, 2594542, 2654610, 2364582, 2002760, 2594542, 2852565, 2547230, 2766475]"
14163,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14170,800,"[1188219, 2652500, 2412310, 2253694, 2452943, 2164368, 1831685, 2657741, 1188219, 2522833]"
14195,800,"[1938992, 2531394, 1086450, 2652531, 2487149, 1322001, 2833450, 2864257, 2764707, 2051297]"
14197,800,"[2736333, 2773483, 2740705, 2634317, 604148, 2814436, 2806603, 2816630, 2816336, 2802819]"
14209,800,"[2718205, 1630364, 2718205, 2718205, 2718205, 1630364, 2712444, 2746390, 1630364, 2718205]"
14210,800,"[2188303, 2712349, 2495852, 1467770, 2700662, 1973985, 2830499, 1946420, 2828140, 2830400]"
14218,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14221,800,"[2814436, 2031170, 2739908, 2649805, 2737601, 2816336, 2587910, 2802819, 2816630, 2806603]"
14227,800,"[2832807, 2832807, 318295, 2200133, 2079775, 2869866, 2854533, 2652622, 2839001, 2844551]"
14248,800,"[2813432, 1744768, 2617582, 1016292, 1934923, 2619033, 2705019, 2688513, 2645063, 2413143]"
14250,800,"[2800108, 2784881, 1322766, 2696713, 1825850, 1415529, 152933, 2784881, 2303505, 1947767]"
14253,800,"[1361479, 1827929, 1611157, 1713706, 695243, 1529682, 102758, 1361479, 2341776, 2196049]"
14259,800,"[2742819, 2854483, 2079715, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908]"
14260,800,"[2548739, 2768940, 2548739, 2637844, 2545399, 2808236, 2634634, 2325660, 2398315, 2635928]"
14261,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14262,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14267,800,"[2704901, 2278152, 2278152, 2203083, 2444780, 1496280, 2568151, 1824421, 2698956, 2742961]"
14290,800,"[2119561, 2074898, 2609728, 2602789, 2529047, 2119561, 2602789, 2606129, 2659481, 792020]"
14293,800,"[2162115, 2736356, 2736350, 2736255, 2736192, 2736154, 2735798, 2814436, 2806603, 2816630]"
14296,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14299,800,"[2704900, 2434353, 2407125, 2704900, 2666112, 2407125, 2686151, 2449390, 2666112, 2430559]"
14304,800,"[2411126, 2555465, 2555465, 299620, 2451271, 2411126, 2650753, 1918841, 2814436, 2806603]"
14306,800,"[327293, 2814436, 2794807, 2587910, 327293, 1552406, 2806603, 2816630, 2816336, 2802819]"
14311,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14314,800,"[2696348, 2861492, 2696348, 953439, 2696348, 2696348, 2155872, 2647415, 2384817, 1972310]"
14315,800,"[1525233, 990466, 1646885, 2350148, 2283093, 2747774, 1255471, 2036888, 2612589, 2599930]"
14329,800,"[1740882, 1907187, 2732894, 2770945, 2777320, 2802621, 2778234, 2714967, 2814436, 2806603]"
14341,800,"[1943666, 2322992, 1288585, 2026278, 2637438, 1261080, 2814436, 2806603, 2816630, 2816336]"
14358,800,"[1900727, 1174907, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805]"
14376,800,"[2031170, 2739908, 2814436, 2816336, 2649805, 2737601, 2587910, 2816630, 2802819, 2806603]"
14378,800,"[2637711, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14406,800,"[545974, 545974, 545974, 2761621, 2761621, 2748596, 2850124, 2850124, 2850124, 2850124]"
14449,800,"[2826001, 2688388, 2829709, 2851091, 2836433, 2823571, 2836433, 2851091, 2268996, 2818778]"
14454,800,"[2755183, 2742357, 2844427, 2632888, 2735986, 2755183, 2755183, 2678735, 2245097, 2591429]"
14498,800,"[2583691, 1063405, 1216903, 998101, 1219349, 2522311, 2522281, 2569419, 2230116, 2815851]"
14508,800,"[2665569, 2729578, 2360232, 2686876, 2680346, 1928722, 1192994, 2678175, 2814436, 2806603]"
14532,800,"[2203078, 1648341, 2349528, 2727456, 2353410, 2098286, 2098307, 665107, 2664384, 2738272]"
14550,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14553,800,"[2814821, 2858689, 2814821, 2651706, 2529620, 2229190, 1897046, 1393428, 2858689, 973514]"
14554,800,"[1943239, 1946705, 2724440, 2781542, 1916452, 2814436, 2806603, 2816630, 2816336, 2802819]"
14558,800,"[1732762, 205697, 205697, 205697, 1732762, 205697, 2779145, 1855244, 1567635, 2733388]"
14592,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14596,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14602,800,"[2778252, 2701630, 2605632, 2339367, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170]"
14603,800,"[2801304, 2468507, 2282524, 1155487, 2083649, 2364582, 687389, 2779976, 2542845, 2818494]"
14633,800,"[1554113, 2610194, 2095365, 1097976, 2493765, 2815811, 2863644, 2457194, 904916, 2289081]"
14654,800,"[1433019, 2338022, 2187972, 2605690, 2838401, 2838439, 2674374, 2428520, 2326004, 2210044]"
14661,800,"[2748487, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14662,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14670,800,"[2555096, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14683,800,"[1287152, 2609728, 2576897, 1652245, 2696590, 2764963, 2814436, 2806603, 2816630, 2816336]"
14702,800,"[2806603, 2814436, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910, 2737601]"
14734,800,"[2731338, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170, 2739908, 2649805, 2587910]"
14750,800,"[2420888, 2231186, 2800815, 2855592, 829890, 2754769, 2169954, 2860824, 1973375, 2872250]"
14756,800,"[2763535, 2811439, 2608110, 2402532, 2860879, 2727680, 2608110, 2459649, 2618248, 2744428]"
14799,800,"[2446468, 1909252, 2516860, 2446468, 1909252, 2516860, 2843601, 2592721, 2822340, 2844878]"
14809,800,"[2868512, 2680014, 2737601, 2366461, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170]"
14810,800,"[2775189, 2172704, 2697231, 2775189, 2792028, 2697294, 2299095, 1404350, 233579, 2814436]"
14822,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14838,800,"[2846374, 2814436, 2814436, 2814436, 2814436, 2806603, 2816630, 2816336, 2802819, 2031170]"
14843,800,"[2578001, 2578001, 2209872, 2667825, 2209872, 2209872, 2634585, 2026328, 2667825, 2667825]"
14845,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14856,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14885,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
14889,800,"[2031170, 2031170, 2865955, 2865955, 96081, 2495852, 240242, 1961825, 2505575, 2739908]"
14892,800,"[2739908, 2031170, 2814436, 2816336, 2649805, 2737601, 2816630, 2587910, 2802819, 2806603]"
